PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,
34776836,Resting-State Functional Magnetic Resonance Imaging Networks as a Quantitative Metric for Impact of Neurosurgical Interventions,"Yang PH, Hacker CD, Patel B, Daniel AGS, Leuthardt EC.",Front Neurosci. 2021 Oct 29;15:665016. doi: 10.3389/fnins.2021.665016. eCollection 2021.,Yang PH,Front Neurosci,2021,2021/11/15,PMC8585791,,10.3389/fnins.2021.665016,1,24,,,,,0,0,,within subject,
32692687,Identifying Autism Spectrum Disorder From Resting-State fMRI Using Deep Belief Network,"Huang ZA, Zhu Z, Yau CH, Tan KC.",IEEE Trans Neural Netw Learn Syst. 2021 Jul;32(7):2847-2861. doi: 10.1109/TNNLS.2020.3007943. Epub 2021 Jul 6.,Huang ZA,IEEE Trans Neural Netw Learn Syst,2021,2020/07/22,,,10.1109/TNNLS.2020.3007943,0,,,,,,,,,ML study on ABIDE,
34428167,Distribution-guided Network Thresholding for Functional Connectivity Analysis in fMRI-based Brain Disorder Identification,"Wang Z, Jie B, Feng C, Wang T, Bian W, Ding TX, Zhou W, Liu M.",IEEE J Biomed Health Inform. 2021 Aug 24;PP. doi: 10.1109/JBHI.2021.3107305. Online ahead of print.,Wang Z,IEEE J Biomed Health Inform,2021,2021/08/24,,,10.1109/JBHI.2021.3107305,0,,,,,,,,,method paper,
33048406,Altered thalamic connectivity in insomnia disorder during wakefulness and sleep,"Zou G, Li Y, Liu J, Zhou S, Xu J, Qin L, Shao Y, Yao P, Sun H, Zou Q, Gao JH.",Hum Brain Mapp. 2021 Jan;42(1):259-270. doi: 10.1002/hbm.25221. Epub 2020 Oct 13.,Zou G,Hum Brain Mapp,2021,2020/10/13,PMC7721231,,10.1002/hbm.25221,1,33,31,,,,0,0,,,
34536737,Disturbance of functional and effective connectivity of the salience network involved in attention deficits in right temporal lobe epilepsy,"Zhou X, Zhang Z, Yu L, Fan B, Wang M, Jiang B, Su Y, Li P, Zheng J.",Epilepsy Behav. 2021 Sep 15;124:108308. doi: 10.1016/j.yebeh.2021.108308. Online ahead of print.,Zhou X,Epilepsy Behav,2021,2021/09/18,,,10.1016/j.yebeh.2021.108308,1,36,36,,,,0,0,,,
33348120,Impairments of white matter tracts and connectivity alterations in five cognitive networks of patients with multiple sclerosis,"Lashkari A, Davoodi-Bojd E, Fahmy L, Li L, Nejad-Davarani SP, Chopp M, Jiang Q, Cerghet M.",Clin Neurol Neurosurg. 2021 Feb;201:106424. doi: 10.1016/j.clineuro.2020.106424. Epub 2020 Dec 8.,Lashkari A,Clin Neurol Neurosurg,2021,2020/12/21,,,10.1016/j.clineuro.2020.106424,1,22,22,,,,0,0,,,
34019112,Within- and across-network alterations of the sensorimotor network in Parkinson's disease,"Caspers J, Rubbert C, Eickhoff SB, Hoffstaedter F, Südmeyer M, Hartmann CJ, Sigl B, Teichert N, Aissa J, Turowski B, Schnitzler A, Mathys C.",Neuroradiology. 2021 Dec;63(12):2073-2085. doi: 10.1007/s00234-021-02731-w. Epub 2021 May 21.,Caspers J,Neuroradiology,2021,2021/05/21,PMC8589810,,10.1007/s00234-021-02731-w,1,38,43,,,,0,0,,,
34295231,Dynamic Functional Connectivity Predicts Treatment Response to Electroconvulsive Therapy in Major Depressive Disorder,"Dini H, Sendi MSE, Sui J, Fu Z, Espinoza R, Narr KL, Qi S, Abbott CC, van Rooij SJH, Riva-Posse P, Bruni LE, Mayberg HS, Calhoun VD.",Front Hum Neurosci. 2021 Jul 6;15:689488. doi: 10.3389/fnhum.2021.689488. eCollection 2021.,Dini H,Front Hum Neurosci,2021,2021/07/23,PMC8291148,,10.3389/fnhum.2021.689488,1,119,61,,,,0,0,,,
34588948,Reconfiguration of Dynamic Functional Connectivity States in Patients With Lifelong Premature Ejaculation,"Lu J, Chen Q, Li D, Zhang W, Xing S, Wang J, Zhang X, Liu J, Qing Z, Dai Y, Zhang B.",Front Neurosci. 2021 Sep 13;15:721236. doi: 10.3389/fnins.2021.721236. eCollection 2021.,Lu J,Front Neurosci,2021,2021/09/30,PMC8473781,,10.3389/fnins.2021.721236,1,36,23,,,,0,0,,,
34374821,Altered thalamo-cortical functional connectivity in patients with vestibular migraine: a resting-state fMRI study,"Chen Z, Xiao L, Liu H, Zhang Q, Wang Q, Lv Y, Zhai Y, Zhang J, Dong S, Wei X, Rong L.",Neuroradiology. 2022 Jan;64(1):119-127. doi: 10.1007/s00234-021-02777-w. Epub 2021 Aug 10.,Chen Z,Neuroradiology,2022,2021/08/10,,,10.1007/s00234-021-02777-w,1,37,44,,,,0,0,,,
34940826,"Voice hearing in Borderline Personality Disorder across perceptual, subjective and neural dimensions","Strawson WH, Wang HT, Quadt L, Sherman M, Larsson DEO, Davies G, Mckeown BLA, Silva M, Fielding-Smith S, Jones AM, Hayward M, Smallwood J, Critchley HD, Garfinkel SN.",Int J Neuropsychopharmacol. 2021 Dec 23:pyab093. doi: 10.1093/ijnp/pyab093. Online ahead of print.,Strawson WH,Int J Neuropsychopharmacol,2021,2021/12/23,,,10.1093/ijnp/pyab093,1,30,,,,,0,0,,within-patient,
33584355,Enhanced Functional Connectivity Within Executive Function Network in Remitted or Partially Remitted MDD Patients,"Wang Y, Zhang A, Yang C, Li G, Sun N, Liu P, Wang Y, Zhang K.",Front Psychiatry. 2021 Jan 28;11:538333. doi: 10.3389/fpsyt.2020.538333. eCollection 2020.,Wang Y,Front Psychiatry,2021,2021/02/15,PMC7875881,,10.3389/fpsyt.2020.538333,1,19,17,,,,0,0,,,
34646112,Brain-Computer Interface Training With Functional Electrical Stimulation: Facilitating Changes in Interhemispheric Functional Connectivity and Motor Outcomes Post-stroke,"Sinha AM, Nair VA, Prabhakaran V.",Front Neurosci. 2021 Sep 27;15:670953. doi: 10.3389/fnins.2021.670953. eCollection 2021.,Sinha AM,Front Neurosci,2021,2021/10/14,PMC8503522,,10.3389/fnins.2021.670953,1,23,,,,,1,0,"motivation, limitation",within subject,
32314201,APOE ε4 and cognitive reserve effects on the functional network in the Alzheimer's disease spectrum,"Li T, Wang B, Gao Y, Wang X, Yan T, Xiang J, Niu Y, Liu T, Chen D, Fang B, Xie Y, Funahashi S, Yan T; Alzheimer’s Disease Neuroimaging Initiative.",Brain Imaging Behav. 2021 Apr;15(2):758-771. doi: 10.1007/s11682-020-00283-w.,Li T,Brain Imaging Behav,2021,2020/04/22,,,10.1007/s11682-020-00283-w,0,,,,,,,,,no new data,
34149385,Large-Scale Brain Functional Network Integration for Discrimination of Autism Using a 3-D Deep Learning Model,"Yang M, Cao M, Chen Y, Chen Y, Fan G, Li C, Wang J, Liu T.",Front Hum Neurosci. 2021 Jun 2;15:687288. doi: 10.3389/fnhum.2021.687288. eCollection 2021.,Yang M,Front Hum Neurosci,2021,2021/06/21,PMC8206477,,10.3389/fnhum.2021.687288,0,,,,,,,,,DL on ADNI,
34983884,Association between Changes in Cortical Thickness and Functional Connectivity in Male Patients with Alcohol-dependence,"Park SE, Jeon YJ, Baek HM.",Exp Neurobiol. 2021 Dec 31;30(6):441-450. doi: 10.5607/en21036.,Park SE,Exp Neurobiol,2021,2022/01/05,PMC8752324,,10.5607/en21036,1,15,15,,,,1,0,"interpretation, limitation",,
33384293,Glioma-Induced Disruption of Resting-State Functional Connectivity and Amplitude of Low-Frequency Fluctuations in the Salience Network,"Yang J, Gohel S, Zhang Z, Hatzoglou V, Holodny AI, Vachha BA.",AJNR Am J Neuroradiol. 2021 Mar;42(3):551-558. doi: 10.3174/ajnr.A6929. Epub 2020 Dec 31.,Yang J,AJNR Am J Neuroradiol,2021,2021/01/01,PMC7959416,,10.3174/ajnr.A6929,1,69,31,,,,1,0,interpretation,,
34867544,Resting-State fMRI to Identify the Brain Correlates of Treatment Response to Medications in Children and Adolescents With Attention-Deficit/Hyperactivity Disorder: Lessons From the CUNMET Study,"Pereira-Sanchez V, Franco AR, de Castro-Manglano P, Fernandez-Seara MA, Vallejo-Valdivielso M, Díez-Suárez A, Fernandez-Martinez M, Garcia de Eulate MR, Milham M, Soutullo CA, Castellanos FX.",Front Psychiatry. 2021 Nov 16;12:759696. doi: 10.3389/fpsyt.2021.759696. eCollection 2021.,Pereira-Sanchez V,Front Psychiatry,2021,2021/12/06,PMC8635006,,10.3389/fpsyt.2021.759696,1,18,18,20,,,1,0,limitations,,
33122028,Mind-body (hypnotherapy) treatment of women with urgency urinary incontinence: changes in brain attentional networks,"Ketai LH, Komesu YM, Schrader RM, Rogers RG, Sapien RE, Dodd AB, Mayer AR.",Am J Obstet Gynecol. 2021 May;224(5):498.e1-498.e10. doi: 10.1016/j.ajog.2020.10.041. Epub 2020 Oct 26.,Ketai LH,Am J Obstet Gynecol,2021,2020/10/30,,,10.1016/j.ajog.2020.10.041,1,30,34,,,,1,1,motivation,,
34586538,Reduced functional network connectivity is associated with upper limb dysfunction in acute ischemic brainstem stroke,"Geng W, Zhang J, Shang S, Chen H, Shi M, Jiang L, Yin X, Chen YC.",Brain Imaging Behav. 2021 Sep 29. doi: 10.1007/s11682-021-00554-0. Online ahead of print.,Geng W,Brain Imaging Behav,2021,2021/09/29,,,10.1007/s11682-021-00554-0,1,50,45,,,,0,0,,,
34282469,Altered empathy-related resting-state functional connectivity in patients with bipolar disorder,"Liang YS, Zhou SZ, Zhang YJ, Cai XL, Wang Y, Cheung EFC, Lui SSY, Yu X, Madsen KH, Ma YT, Chan RCK.",Eur Arch Psychiatry Clin Neurosci. 2021 Jul 19. doi: 10.1007/s00406-021-01305-4. Online ahead of print.,Liang YS,Eur Arch Psychiatry Clin Neurosci,2021,2021/07/20,,,10.1007/s00406-021-01305-4,1,37,42,,,,0,0,,,
34008911,Functional impairment-based segmentation of anterior cingulate cortex in depression and its relationship with treatment effects,"Zhang Y, Shao J, Wang X, Chen Z, Liu H, Pei C, Zhang S, Yao Z, Lu Q.",Hum Brain Mapp. 2021 Aug 15;42(12):4035-4047. doi: 10.1002/hbm.25537. Epub 2021 May 19.,Zhang Y,Hum Brain Mapp,2021,2021/05/19,PMC8288091,,10.1002/hbm.25537,1,59,59,,,,1,0,motivation,,
31640493,Rich-Club Analysis in Adults With ADHD Connectomes Reveals an Abnormal Structural Core Network,"Wang B, Wang G, Wang X, Cao R, Xiang J, Yan T, Li H, Yoshimura S, Toichi M, Zhao S.",J Atten Disord. 2021 Jun;25(8):1068-1079. doi: 10.1177/1087054719883031. Epub 2019 Oct 23.,Wang B,J Atten Disord,2021,2019/10/24,,,10.1177/1087054719883031,1,42,59,,,,0,0,,,
33049365,"Physical fitness, hippocampal functional connectivity and academic performance in children with overweight/obesity: The ActiveBrains project","Esteban-Cornejo I, Stillman CM, Rodriguez-Ayllon M, Kramer AF, Hillman CH, Catena A, Erickson KI, Ortega FB.",Brain Behav Immun. 2021 Jan;91:284-295. doi: 10.1016/j.bbi.2020.10.006. Epub 2020 Oct 10.,Esteban-Cornejo I,Brain Behav Immun,2021,2020/10/13,,,10.1016/j.bbi.2020.10.006,0,,,,,,,,,Within-subject,
34180428,Effects of mirror therapy on motor aphasia after acute cerebral infarction: A randomized controlled trial,"Chen Q, Shen W, Sun H, Shen D, Cai X, Ke J, Zhang L, Fang Q.",NeuroRehabilitation. 2021;49(1):103-117. doi: 10.3233/NRE-210125.,Chen Q,NeuroRehabilitation,2021,2021/06/28,,,10.3233/NRE-210125,1,15,15,,,,1,1,motivation,,
32409731,Longitudinal brain connectivity changes and clinical evolution in Parkinson's disease,"Filippi M, Basaia S, Sarasso E, Stojkovic T, Stankovic I, Fontana A, Tomic A, Piramide N, Stefanova E, Markovic V, Kostic VS, Agosta F.",Mol Psychiatry. 2021 Sep;26(9):5429-5440. doi: 10.1038/s41380-020-0770-0. Epub 2020 May 14.,Filippi M,Mol Psychiatry,2021,2020/05/16,,,10.1038/s41380-020-0770-0,1,146,60,,,,0,0,,,
34140047,Neurophysiological correlates of disorder-related autobiographical memory in anorexia nervosa,"Terhoeven V, Nikendei C, Faschingbauer S, Huber J, Young KD, Bendszus M, Herzog W, Friederich HC, Simon JJ.",Psychol Med. 2021 Jun 18:1-11. doi: 10.1017/S003329172100221X. Online ahead of print.,Terhoeven V,Psychol Med,2021,2021/06/18,,,10.1017/S003329172100221X,1,29,30,,,,1,0,"interpretation, limitatino",,
34376523,Neuromarkers from Whole-Brain Functional Connectivity Reveal the Cognitive Recovery Scheme for Overt Hepatic Encephalopathy after Liver Transplantation,"Cheng Y, Shen W, Xu J, Amey RC, Huang LX, Zhang XD, Li JL, Akhavan C, Duffy BA, Simon JP, Jiang W, Liu M, Kim H.",eNeuro. 2021 Aug 18;8(4):ENEURO.0114-21.2021. doi: 10.1523/ENEURO.0114-21.2021. Print 2021 Jul-Aug.,Cheng Y,eNeuro,2021,2021/08/11,PMC8376297,,10.1523/ENEURO.0114-21.2021,1,28,32,36,,,1,0,interpretation,,
33519398,Increased Amygdala-Paracentral Lobule/Precuneus Functional Connectivity Associated With Patients With Mood Disorder and Suicidal Behavior,"Zhang R, Zhang L, Wei S, Wang P, Jiang X, Tang Y, Wang F.",Front Hum Neurosci. 2021 Jan 15;14:585664. doi: 10.3389/fnhum.2020.585664. eCollection 2020.,Zhang R,Front Hum Neurosci,2021,2021/02/01,PMC7843440,,10.3389/fnhum.2020.585664,1,100,138,120,,,0,0,,,
34124857,Brain functional changes in patients with Crohn's disease: A resting-state fMRI study,"Li L, Ma J, Xu JG, Zheng YL, Xie Q, Rong L, Liang ZH.",Brain Behav. 2021 Aug;11(8):e2243. doi: 10.1002/brb3.2243. Epub 2021 Jun 14.,Li L,Brain Behav,2021,2021/06/14,PMC8413760,,10.1002/brb3.2243,1,15,26,,,,1,0,limitation,,
34924940,Brain Relatively Inert Network: Taking Adult Attention Deficit Hyperactivity Disorder as an Example,"Zhang H, Zeng W, Deng J, Shi Y, Zhao L, Li Y.",Front Neurosci. 2021 Dec 3;15:771947. doi: 10.3389/fnins.2021.771947. eCollection 2021.,Zhang H,Front Neurosci,2021,2021/12/20,PMC8678527,,10.3389/fnins.2021.771947,0,,,,,,,,,method papers,
33547694,Neural changes following equine-assisted therapy for posttraumatic stress disorder: A longitudinal multimodal imaging study,"Zhu X, Suarez-Jimenez B, Zilcha-Mano S, Lazarov A, Arnon S, Lowell AL, Bergman M, Ryba M, Hamilton AJ, Hamilton JF, Turner JB, Markowitz JC, Fisher PW, Neria Y.",Hum Brain Mapp. 2021 Apr 15;42(6):1930-1939. doi: 10.1002/hbm.25360. Epub 2021 Feb 5.,Zhu X,Hum Brain Mapp,2021,2021/02/06,PMC7978114,,10.1002/hbm.25360,0,,,,,,,,,within-patient,
33915428,Altered regional homogeneity and connectivity in cerebellum and visual-motor relevant cortex in Parkinson's disease with rapid eye movement sleep behavior disorder,"Liu J, Shuai G, Fang W, Zhu Y, Chen H, Wang Y, Li Q, Han Y, Zou D, Cheng O.",Sleep Med. 2021 Jun;82:125-133. doi: 10.1016/j.sleep.2021.03.041. Epub 2021 Apr 9.,Liu J,Sleep Med,2021,2021/04/29,,,10.1016/j.sleep.2021.03.041,1,19,20,19,,,0,0,,,
33326326,Prior Reward Conditioning Dampens Hippocampal and Striatal Responses during an Associative Memory Task,"Miendlarzewska EA, Aberg KC, Bavelier D, Schwartz S.",J Cogn Neurosci. 2021 Mar;33(3):402-421. doi: 10.1162/jocn_a_01660. Epub 2020 Dec 16.,Miendlarzewska EA,J Cogn Neurosci,2021,2020/12/16,,,10.1162/jocn_a_01660,0,,,,,,,,,no controls,
33095382,Hippocampal connectivity in Amyotrophic Lateral Sclerosis (ALS): more than Papez circuit impairment,"Trojsi F, Di Nardo F, Caiazzo G, Siciliano M, D'Alvano G, Ferrantino T, Passaniti C, Ricciardi D, Esposito S, Lavorgna L, Russo A, Bonavita S, Cirillo M, Santangelo G, Esposito F, Tedeschi G.",Brain Imaging Behav. 2021 Aug;15(4):2126-2138. doi: 10.1007/s11682-020-00408-1. Epub 2020 Oct 23.,Trojsi F,Brain Imaging Behav,2021,2020/10/23,PMC8413176,,10.1007/s11682-020-00408-1,1,31,21,,,,0,0,,,
34564958,Renormalization of Thalamic Sub-Regional Functional Connectivity Contributes to Improvement of Cognitive Function after Liver Transplantation in Cirrhotic Patients with Overt Hepatic Encephalopathy,"Cheng Y, Li JL, Zhou JM, Zhang GY, Shen W, Zhang XD.",Korean J Radiol. 2021 Dec;22(12):2052-2061. doi: 10.3348/kjr.2020.1432. Epub 2021 Aug 31.,Cheng Y,Korean J Radiol,2021,2021/09/26,PMC8628146,,10.3348/kjr.2020.1432,1,21,30,30,,,0,0,,,
31640464,Resting-State fMRI Study of ADHD and Internet Gaming Disorder,"Han DH, Bae S, Hong J, Kim SM, Son YD, Renshaw P.",J Atten Disord. 2021 Jun;25(8):1080-1095. doi: 10.1177/1087054719883022. Epub 2019 Oct 23.,Han DH,J Atten Disord,2021,2019/10/24,,,10.1177/1087054719883022,1,26,29,20,,,0,0,,,
33514029,Thalamocortical Connectivity in Experimentally-Induced Migraine Attacks: A Pilot Study,"Martinelli D, Castellazzi G, De Icco R, Bacila A, Allena M, Faggioli A, Sances G, Pichiecchio A, Borsook D, Gandini Wheeler-Kingshott CAM, Tassorelli C.",Brain Sci. 2021 Jan 27;11(2):165. doi: 10.3390/brainsci11020165.,Martinelli D,Brain Sci,2021,2021/01/30,PMC7911420,,10.3390/brainsci11020165,0,,,,,,,,,no controls,
33643021,Altered Insular Subregional Connectivity Associated With Cognitions for Distinguishing the Spectrum of Pre-clinical Alzheimer's Disease,"Wang S, Sun H, Hu G, Xue C, Qi W, Rao J, Zhang F, Zhang X, Chen J.",Front Aging Neurosci. 2021 Feb 10;13:597455. doi: 10.3389/fnagi.2021.597455. eCollection 2021.,Wang S,Front Aging Neurosci,2021,2021/03/01,PMC7902797,,10.3389/fnagi.2021.597455,1,38,56,55,,,1,0,"motivation, limitation",,
34157177,Altered fronto-amygdalar functional connectivity predicts response to cognitive behavioral therapy in pediatric obsessive-compulsive disorder,"Cyr M, Pagliaccio D, Yanes-Lukin P, Goldberg P, Fontaine M, Rynn MA, Marsh R.",Depress Anxiety. 2021 Aug;38(8):836-845. doi: 10.1002/da.23187. Epub 2021 Jun 22.,Cyr M,Depress Anxiety,2021,2021/06/22,PMC8328961,NIHMS1714171,10.1002/da.23187,1,25,23,,,,1,0,limitations,,
34021674,Predicting individual variability in task-evoked brain activity in schizophrenia,"Tik N, Livny A, Gal S, Gigi K, Tsarfaty G, Weiser M, Tavor I.",Hum Brain Mapp. 2021 Aug 15;42(12):3983-3992. doi: 10.1002/hbm.25534. Epub 2021 May 22.,Tik N,Hum Brain Mapp,2021,2021/05/22,PMC8288090,,10.1002/hbm.25534,1,20,80,,,,0,0,,,
34067189,Time-Frequency Characterization of Resting Brain in Bipolar Disorder during Euthymia-A Preliminary Study,"Chrobak AA, Bohaterewicz B, Sobczak AM, Marszał-Wiśniewska M, Tereszko A, Krupa A, Ceglarek A, Fafrowicz M, Bryll A, Marek T, Dudek D, Siwek M.",Brain Sci. 2021 May 7;11(5):599. doi: 10.3390/brainsci11050599.,Chrobak AA,Brain Sci,2021,2021/06/02,PMC8150994,,10.3390/brainsci11050599,1,21,21,,,,0,0,,,
33144220,Dynamic brain fluctuations outperform connectivity measures and mirror pathophysiological profiles across dementia subtypes: A multicenter study,"Moguilner S, García AM, Perl YS, Tagliazucchi E, Piguet O, Kumfor F, Reyes P, Matallana D, Sedeño L, Ibáñez A.",Neuroimage. 2021 Jan 15;225:117522. doi: 10.1016/j.neuroimage.2020.117522. Epub 2020 Nov 2.,Moguilner S,Neuroimage,2021,2020/11/04,PMC7832160,NIHMS1659145,10.1016/j.neuroimage.2020.117522,1,46,51,53,,,0,0,,,
34044190,Resting state brain network functional connectivity is not associated with inflammatory markers and blood cell counts in older adults,"Lichtner G, Zacharias N, Spies CD, Feinkohl I, Winterer G, Pischon T, von Dincklage F; BioCog Consortium.",Clin Neurophysiol. 2021 Jul;132(7):1677-1686. doi: 10.1016/j.clinph.2021.03.042. Epub 2021 May 2.,Lichtner G,Clin Neurophysiol,2021,2021/05/27,,,10.1016/j.clinph.2021.03.042,0,,,,,,,,,within-patient,
35003251,Aberrant Resting-State Functional Connectivity of the Dorsal Attention Network in Tinnitus,"Hu H, Lyu Y, Li S, Yuan Z, Ye C, Han Z, Lin G.",Neural Plast. 2021 Dec 31;2021:2804533. doi: 10.1155/2021/2804533. eCollection 2021.,Hu H,Neural Plast,2021,2022/01/10,PMC8741389,,10.1155/2021/2804533,1,31,33,,,,0,0,,,
34933233,Functional connectivity alterations between default mode network and occipital cortex in patients with obsessive-compulsive disorder (OCD),"Geffen T, Smallwood J, Finke C, Olbrich S, Sjoerds Z, Schlagenhauf F.",Neuroimage Clin. 2022;33:102915. doi: 10.1016/j.nicl.2021.102915. Epub 2021 Dec 16.,Geffen T,Neuroimage Clin,2022,2021/12/21,PMC8688720,,10.1016/j.nicl.2021.102915,1,24,33,,,,1,0,interpretation,,
33228955,Changes in Intranetwork Functional Connectivity of Resting State Networks Between Sessions Under Anesthesia in Neurosurgical Patients,"Metwali H, Ibrahim T, Raemaekers M.",World Neurosurg. 2021 Feb;146:e351-e358. doi: 10.1016/j.wneu.2020.10.102. Epub 2020 Oct 24.,Metwali H,World Neurosurg,2021,2020/11/24,,,10.1016/j.wneu.2020.10.102,0,,,,,,,,,within-patient,
34711080,Motor Network Reorganization After Repetitive Transcranial Magnetic Stimulation in Early Stroke Patients: A Resting State fMRI Study,"Juan Du, Yao W, Li J, Yang F, Hu J, Xu Q, Liu L, Lv Q, Liu R, Ye R, Ma M, Zhu W, Zhang Z, Liu X.",Neurorehabil Neural Repair. 2022 Jan;36(1):61-68. doi: 10.1177/15459683211054184. Epub 2021 Oct 28.,Juan Du,Neurorehabil Neural Repair,2022,2021/10/29,,,10.1177/15459683211054184,0,,,,,,,,,within-patient,
34690721,Dynamic Network Connectivity Reveals Markers of Response to Deep Brain Stimulation in Parkinson's Disease,"Wu C, Matias C, Foltynie T, Limousin P, Zrinzo L, Akram H.",Front Hum Neurosci. 2021 Oct 6;15:729677. doi: 10.3389/fnhum.2021.729677. eCollection 2021.,Wu C,Front Hum Neurosci,2021,2021/10/25,PMC8526554,,10.3389/fnhum.2021.729677,0,,,,,,,,,within-patient,
33935644,Abnormal Intrinsic Functional Interactions Within Pain Network in Cervical Discogenic Pain,"Zhang H, Xia D, Wu X, Liu R, Liu H, Yang X, Yin X, Chen S, Ma M.",Front Neurosci. 2021 Apr 14;15:671280. doi: 10.3389/fnins.2021.671280. eCollection 2021.,Zhang H,Front Neurosci,2021,2021/05/03,PMC8079815,,10.3389/fnins.2021.671280,1,40,40,,,,0,0,,,
