random order,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Rater,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,67
0,30630835,Resting-State Functional Connectivity of the Middle Frontal Gyrus Can Predict Language Lateralization in Patients with Brain Tumors,"Gohel S, Laino ME, Rajeev-Kumar G, Jenabi M, Peck K, Hatzoglou V, Tabar V, Holodny AI, Vachha B.",AJNR Am J Neuroradiol. 2019 Feb;40(2):319-325. doi: 10.3174/ajnr.A5932. Epub 2019 Jan 10.,Gohel S,AJNR Am J Neuroradiol,2019,2019/01/12,PMC6375738,NIHMS1515826,10.3174/ajnr.A5932,B,0,,,,,,,,,not case/contro;,
238,31279239,The resting-brain of obsessive-compulsive disorder,"Moreira PS, Marques P, Magalhães R, Esteves M, Sousa N, Soares JM, Morgado P.",Psychiatry Res Neuroimaging. 2019 Aug 30;290:38-41. doi: 10.1016/j.pscychresns.2019.06.008. Epub 2019 Jul 2.,Moreira PS,Psychiatry Res Neuroimaging,2019,2019/07/07,,,10.1016/j.pscychresns.2019.06.008,,,,,,,,,,,,
239,31277837,Transient subcortical functional connectivity upon emergence from propofol sedation in human male volunteers: evidence for active emergence,"Nir T, Or-Borichev A, Izraitel E, Hendler T, Lerner Y, Matot I.",Br J Anaesth. 2019 Sep;123(3):298-308. doi: 10.1016/j.bja.2019.05.038. Epub 2019 Jul 2.,Nir T,Br J Anaesth,2019,2019/07/07,,,10.1016/j.bja.2019.05.038,,,,,,,,,,,,
240,30933745,Impaired prefrontal functional connectivity associated with working memory task performance and disorganization despite intact activations in schizophrenia,"Chari S, Minzenberg MJ, Solomon M, Ragland JD, Nguyen Q, Carter CS, Yoon JH.",Psychiatry Res Neuroimaging. 2019 May 30;287:10-18. doi: 10.1016/j.pscychresns.2019.01.013. Epub 2019 Mar 19.,Chari S,Psychiatry Res Neuroimaging,2019,2019/04/02,PMC6482053,NIHMS1525830,10.1016/j.pscychresns.2019.01.013,,,,,,,,,,,,
241,30569565,One-step analysis of brain perfusion and function for acute stroke patients after reperfusion: A resting-state fMRI study,"Chen Q, Zhou J, Zhang H, Chen Y, Mao C, Chen X, Ni L, Zhuo Z, Zhang Y, Geng W, Yin X, Lv Y.",J Magn Reson Imaging. 2019 Jul;50(1):221-229. doi: 10.1002/jmri.26571. Epub 2018 Dec 19.,Chen Q,J Magn Reson Imaging,2019,2018/12/21,,,10.1002/jmri.26571,,,,,,,,,,,,
242,31208340,Abnormal resting-state cerebral-limbic functional connectivity in bipolar depression and unipolar depression,"Liu C, Pu W, Wu G, Zhao J, Xue Z.",BMC Neurosci. 2019 Jun 17;20(1):30. doi: 10.1186/s12868-019-0508-6.,Liu C,BMC Neurosci,2019,2019/06/19,PMC6580561,,10.1186/s12868-019-0508-6,,,,,,,,,,,,
243,31005575,Autoconnectivity: A new perspective on human brain function,"Arbabshirani MR, Preda A, Vaidya JG, Potkin SG, Pearlson G, Voyvodic J, Mathalon D, van Erp T, Michael A, Kiehl KA, Turner JA, Calhoun VD.",J Neurosci Methods. 2019 Jul 15;323:68-76. doi: 10.1016/j.jneumeth.2019.03.015. Epub 2019 Apr 18.,Arbabshirani MR,J Neurosci Methods,2019,2019/04/22,,,10.1016/j.jneumeth.2019.03.015,,,,,,,,,,,,
244,30967835,Why Is Aging a Risk Factor for Cognitive Impairment in Parkinson's Disease?-A Resting State fMRI Study,"Nagano-Saito A, Bellec P, Hanganu A, Jobert S, Mejia-Constain B, Degroot C, Lafontaine AL, Lissemore JI, Smart K, Benkelfat C, Monchi O.",Front Neurol. 2019 Mar 22;10:267. doi: 10.3389/fneur.2019.00267. eCollection 2019.,Nagano-Saito A,Front Neurol,2019,2019/04/11,PMC6438889,,10.3389/fneur.2019.00267,,,,,,,,,,,,
245,31209834,Frequency-specific alterations in cortical rhythms and functional connectivity in trigeminal neuralgia,"Zhang Y, Mao Z, Pan L, Ling Z, Liu X, Zhang J, Yu X.",Brain Imaging Behav. 2019 Dec;13(6):1497-1509. doi: 10.1007/s11682-019-00105-8.,Zhang Y,Brain Imaging Behav,2019,2019/06/19,,,10.1007/s11682-019-00105-8,,,,,,,,,,,,
246,31946827,Resting-State Functional Connectivity in Popular Targets for Deep Brain Stimulation in the Treatment of Major Depression: An Application of a Graph Theory,"Amiri S, Arbabi M, Kazemi K, Parvaresh-Rizi M, Mirbagheri MM.",Annu Int Conf IEEE Eng Med Biol Soc. 2019 Jul;2019:4334-4337. doi: 10.1109/EMBC.2019.8856413.,Amiri S,Annu Int Conf IEEE Eng Med Biol Soc,2019,2020/01/18,,,10.1109/EMBC.2019.8856413,,,,,,,,,,,,
247,30591402,Abnormalities in functional connectivity in borderline personality disorder: Correlations with metacognition and emotion dysregulation,"Quattrini G, Pini L, Pievani M, Magni LR, Lanfredi M, Ferrari C, Boccardi M, Bignotti S, Magnaldi S, Cobelli M, Rillosi L, Beneduce R, Rossi G, Frisoni GB, Rossi R.",Psychiatry Res Neuroimaging. 2019 Jan 30;283:118-124. doi: 10.1016/j.pscychresns.2018.12.010. Epub 2018 Dec 20.,Quattrini G,Psychiatry Res Neuroimaging,2019,2018/12/29,,,10.1016/j.pscychresns.2018.12.010,,,,,,,,,,,,
248,31946830,Abnormal interhemispheric functional interactions in drug-naïve adult-onset first episode psychosis patients,"Wang D, Zhuo K, Zhu Y, Liu D, Li Y.",Annu Int Conf IEEE Eng Med Biol Soc. 2019 Jul;2019:4346-4349. doi: 10.1109/EMBC.2019.8856878.,Wang D,Annu Int Conf IEEE Eng Med Biol Soc,2019,2020/01/18,,,10.1109/EMBC.2019.8856878,,,,,,,,,,,,
249,31568198,TOMM40 polymorphism is associated with resting-state functional MRI results in patients with Alzheimer's disease,"Xiao X, Wei J, Zhang W, Jiao B, Liao X, Pan C, Liu X, Yan X, Tang B, Zhang Y, Wang D, Xing W, Liao W, Shen L.",Neuroreport. 2019 Nov 6;30(16):1068-1073. doi: 10.1097/WNR.0000000000001297.,Xiao X,Neuroreport,2019,2019/10/01,,,10.1097/WNR.0000000000001297,,,,,,,,,,,,
250,31203171,Brainstem atrophy in focal epilepsy destabilizes brainstem-brain interactions: Preliminary findings,"Mueller SG, Bateman LM, Nei M, Goldman AM, Laxer KD.",Neuroimage Clin. 2019;23:101888. doi: 10.1016/j.nicl.2019.101888. Epub 2019 Jun 3.,Mueller SG,Neuroimage Clin,2019,2019/06/17,PMC6580328,,10.1016/j.nicl.2019.101888,,,,,,,,,,,,
251,30193990,State-independent alterations of intrinsic brain network in current and remitted depression,"Dong D, Ming Q, Zhong X, Pu W, Zhang X, Jiang Y, Gao Y, Sun X, Wang X, Yao S.",Prog Neuropsychopharmacol Biol Psychiatry. 2019 Mar 8;89:475-480. doi: 10.1016/j.pnpbp.2018.08.031. Epub 2018 Sep 5.,Dong D,Prog Neuropsychopharmacol Biol Psychiatry,2019,2018/09/09,,,10.1016/j.pnpbp.2018.08.031,,,,,,,,,,,,
252,31815645,Acupuncture for patients with insomnia disorder using resting-state functional magnetic resonance imaging: a protocol for a randomized controlled trial,"Guo J, Yu S, Liu C, Wang G, Li B.",Trials. 2019 Dec 9;20(1):685. doi: 10.1186/s13063-019-3836-z.,Guo J,Trials,2019,2019/12/10,PMC6902344,,10.1186/s13063-019-3836-z,,,,,,,,,,,,
253,29385625,Should I Stay or Should I Go? FMRI Study of Response Inhibition in Early Illness Schizophrenia and Risk for Psychosis,"Fryer SL, Roach BJ, Ford JM, Donaldson KR, Calhoun VD, Pearlson GD, Kiehl KA, Srihari VH, McGlashan TH, Woods SW, Mathalon DH.",Schizophr Bull. 2019 Jan 1;45(1):158-168. doi: 10.1093/schbul/sbx198.,Fryer SL,Schizophr Bull,2019,2018/02/01,PMC6293268,,10.1093/schbul/sbx198,,,,,,,,,,,,
254,30814558,Association between Thalamocortical Functional Connectivity Abnormalities and Cognitive Deficits in Schizophrenia,"Chen P, Ye E, Jin X, Zhu Y, Wang L.",Sci Rep. 2019 Feb 27;9(1):2952. doi: 10.1038/s41598-019-39367-z.,Chen P,Sci Rep,2019,2019/03/01,PMC6393449,,10.1038/s41598-019-39367-z,,,,,,,,,,,,
255,31320690,Towards prognostic functional brain biomarkers for cervical myelopathy: A resting-state fMRI study,"Takenaka S, Kan S, Seymour B, Makino T, Sakai Y, Kushioka J, Tanaka H, Watanabe Y, Shibata M, Yoshikawa H, Kaito T.",Sci Rep. 2019 Jul 18;9(1):10456. doi: 10.1038/s41598-019-46859-5.,Takenaka S,Sci Rep,2019,2019/07/20,PMC6639260,,10.1038/s41598-019-46859-5,,,,,,,,,,,,
256,30729624,Sex-related differences in resting-state brain activity and connectivity in the orbital frontal cortex and insula in patients with functional constipation,"Jin Q, Duan S, Li G, Sun L, Hu Y, Hu C, Zhao J, von Deneen KM, Qian L, Wang H, Ji G, Wu K, Fan D, Cui G, Nie Y, Zhang Y.",Neurogastroenterol Motil. 2019 May;31(5):e13566. doi: 10.1111/nmo.13566. Epub 2019 Feb 6.,Jin Q,Neurogastroenterol Motil,2019,2019/02/08,,,10.1111/nmo.13566,,,,,,,,,,,,
257,30557763,Experimentally induced subclinical hypothyroidism causes decreased functional connectivity of the cuneus: A resting state fMRI study,"Göbel A, Göttlich M, Heldmann M, Georges R, Nieberding R, Rogge B, Sartorius A, Brabant G, Münte TF.",Psychoneuroendocrinology. 2019 Apr;102:158-163. doi: 10.1016/j.psyneuen.2018.12.012. Epub 2018 Dec 12.,Göbel A,Psychoneuroendocrinology,2019,2018/12/18,,,10.1016/j.psyneuen.2018.12.012,,,,,,,,,,,,
258,30687047,Parietal Activation Associated With Target-Directed Right Hand Movement Is Lateralized by Mirror Feedback to the Ipsilateral Hemisphere,"Manuweera T, Yarossi M, Adamovich S, Tunik E.",Front Hum Neurosci. 2019 Jan 9;12:531. doi: 10.3389/fnhum.2018.00531. eCollection 2018.,Manuweera T,Front Hum Neurosci,2019,2019/01/29,PMC6333851,,10.3389/fnhum.2018.00531,,,,,,,,,,,,
259,31178903,Alterations of Interhemispheric Functional Connectivity and Degree Centrality in Cervical Dystonia: A Resting-State fMRI Study,"Jiang W, Lei Y, Wei J, Yang L, Wei S, Yin Q, Luo S, Guo W.",Neural Plast. 2019 Apr 24;2019:7349894. doi: 10.1155/2019/7349894. eCollection 2019.,Jiang W,Neural Plast,2019,2019/06/11,PMC6507243,,10.1155/2019/7349894,,,,,,,,,,,,
260,30605823,Resting-state anticorrelated networks in Schizophrenia,"Ramkiran S, Sharma A, Rao NP.",Psychiatry Res Neuroimaging. 2019 Feb 28;284:1-8. doi: 10.1016/j.pscychresns.2018.12.013. Epub 2018 Dec 25.,Ramkiran S,Psychiatry Res Neuroimaging,2019,2019/01/04,,,10.1016/j.pscychresns.2018.12.013,,,,,,,,,,,,
261,31318888,Resting-state functional connectivity and cortical thickness characterization of a patient with Charles Bonnet syndrome,"Martial C, Larroque SK, Cavaliere C, Wannez S, Annen J, Kupers R, Laureys S, Di Perri C.",PLoS One. 2019 Jul 18;14(7):e0219656. doi: 10.1371/journal.pone.0219656. eCollection 2019.,Martial C,PLoS One,2019,2019/07/19,PMC6638931,,10.1371/journal.pone.0219656,,,,,,,,,,,,
262,29958116,Disrupted functional connectivity within the default mode network and salience network in unmedicated bipolar II disorder,"Gong J, Chen G, Jia Y, Zhong S, Zhao L, Luo X, Qiu S, Lai S, Qi Z, Huang L, Wang Y.",Prog Neuropsychopharmacol Biol Psychiatry. 2019 Jan 10;88:11-18. doi: 10.1016/j.pnpbp.2018.06.012. Epub 2018 Jun 26.,Gong J,Prog Neuropsychopharmacol Biol Psychiatry,2019,2018/06/30,,,10.1016/j.pnpbp.2018.06.012,,,,,,,,,,,,
263,29878254,Dynamic Reorganization of Functional Connectivity Reveals Abnormal Temporal Efficiency in Schizophrenia,"Sun Y, Collinson SL, Suckling J, Sim K.",Schizophr Bull. 2019 Apr 25;45(3):659-669. doi: 10.1093/schbul/sby077.,Sun Y,Schizophr Bull,2019,2018/06/08,PMC6483577,,10.1093/schbul/sby077,,,,,,,,,,,,
264,31077982,Tau covariance patterns in Alzheimer's disease patients match intrinsic connectivity networks in the healthy brain,"Ossenkoppele R, Iaccarino L, Schonhaut DR, Brown JA, La Joie R, O'Neil JP, Janabi M, Baker SL, Kramer JH, Gorno-Tempini ML, Miller BL, Rosen HJ, Seeley WW, Jagust WJ, Rabinovici GD.",Neuroimage Clin. 2019;23:101848. doi: 10.1016/j.nicl.2019.101848. Epub 2019 May 2.,Ossenkoppele R,Neuroimage Clin,2019,2019/05/12,PMC6510968,,10.1016/j.nicl.2019.101848,,,,,,,,,,,,
265,30565822,Deficits in frontoparietal activation and anterior insula functional connectivity during regulation of cognitive-affective interference in bipolar disorder,"Ellard KK, Gosai AK, Felicione JM, Peters AT, Shea CV, Sylvia LG, Nierenberg AA, Widge AS, Dougherty DD, Deckersbach T.",Bipolar Disord. 2019 May;21(3):244-258. doi: 10.1111/bdi.12709. Epub 2018 Nov 22.,Ellard KK,Bipolar Disord,2019,2018/12/20,PMC6504612,NIHMS993645,10.1111/bdi.12709,,,,,,,,,,,,
266,31664132,Functional connectivity of music-induced analgesia in fibromyalgia,"Pando-Naude V, Barrios FA, Alcauter S, Pasaye EH, Vase L, Brattico E, Vuust P, Garza-Villarreal EA.",Sci Rep. 2019 Oct 29;9(1):15486. doi: 10.1038/s41598-019-51990-4.,Pando-Naude V,Sci Rep,2019,2019/10/31,PMC6820536,,10.1038/s41598-019-51990-4,,,,,,,,,,,,
267,30684896,Hippocampal functional connectivity-based discrimination between bipolar and major depressive disorders,"Fateh AA, Long Z, Duan X, Cui Q, Pang Y, Farooq MU, Nan X, Chen Y, Sheng W, Tang Q, Chen H.",Psychiatry Res Neuroimaging. 2019 Feb 28;284:53-60. doi: 10.1016/j.pscychresns.2019.01.004. Epub 2019 Jan 12.,Fateh AA,Psychiatry Res Neuroimaging,2019,2019/01/27,,,10.1016/j.pscychresns.2019.01.004,,,,,,,,,,,,
268,30539230,Reduced activity and connectivity of left amygdala in patients with schizophrenia treated with clozapine or olanzapine,"Mier D, Schirmbeck F, Stoessel G, Esslinger C, Rausch F, Englisch S, Eisenacher S, de Haan L, Meyer-Lindenberg A, Kirsch P, Zink M.",Eur Arch Psychiatry Clin Neurosci. 2019 Dec;269(8):931-940. doi: 10.1007/s00406-018-0965-4. Epub 2018 Dec 11.,Mier D,Eur Arch Psychiatry Clin Neurosci,2019,2018/12/13,PMC6841919,,10.1007/s00406-018-0965-4,,,,,,,,,,,,
269,33312840,Neurocognitive Processes Implicated in Adolescent Suicidal Thoughts and Behaviors: Applying an RDoC Framework for Conceptualizing Risk,"Stewart JG, Polanco-Roman L, Duarte CS, Auerbach RP.",Curr Behav Neurosci Rep. 2019 Dec;6(4):188-196. doi: 10.1007/s40473-019-00194-1. Epub 2019 Nov 6.,Stewart JG,Curr Behav Neurosci Rep,2019,2020/12/14,PMC7731660,NIHMS1541920,10.1007/s40473-019-00194-1,,,,,,,,,,,,
270,31439243,Functional connectivity impairment of postcentral gyrus in relapsing-remitting multiple sclerosis with somatosensory disorder,"Fu J, Chen X, Gu Y, Xie M, Zheng Q, Wang J, Zeng C, Li Y.",Eur J Radiol. 2019 Sep;118:200-206. doi: 10.1016/j.ejrad.2019.07.029. Epub 2019 Jul 23.,Fu J,Eur J Radiol,2019,2019/08/24,,,10.1016/j.ejrad.2019.07.029,,,,,,,,,,,,
271,31114206,Abnormal resting-state functional connectivity of amygdala subregions in patients with obstructive sleep apnea,"Yu H, Chen L, Li H, Xin H, Zhang J, Wei Z, Peng D.",Neuropsychiatr Dis Treat. 2019 Apr 17;15:977-987. doi: 10.2147/NDT.S191441. eCollection 2019.,Yu H,Neuropsychiatr Dis Treat,2019,2019/05/23,PMC6489564,,10.2147/NDT.S191441,,,,,,,,,,,,
272,30561280,Functional and Structural Connectivity of the Cerebellar Nuclei With the Striatum and Cerebral Cortex in First-Episode Psychosis,"Lee KH, Oh H, Suh JS, Cho KIK, Yoon YB, Shin WG, Lee TY, Kwon JS.",J Neuropsychiatry Clin Neurosci. 2019 Spring;31(2):143-151. doi: 10.1176/appi.neuropsych.17110276. Epub 2018 Dec 18.,Lee KH,J Neuropsychiatry Clin Neurosci,2019,2018/12/19,,,10.1176/appi.neuropsych.17110276,,,,,,,,,,,,
273,31022364,Replicability of Neural and Behavioral Measures of Tinnitus Handicap in Civilian and Military Populations: Preliminary Results,"Husain FT, Schmidt SA, Tai Y, Granato EC, Ramos P, Sherman P, Esquivel C.",Am J Audiol. 2019 Apr 22;28(1S):191-208. doi: 10.1044/2019_AJA-TTR17-18-0039.,Husain FT,Am J Audiol,2019,2019/04/26,,,10.1044/2019_AJA-TTR17-18-0039,,,,,,,,,,,,
274,30536444,Multimodal magnetic resonance imaging investigation of basal forebrain damage and cognitive deficits in Parkinson's disease,"Gargouri F, Gallea C, Mongin M, Pyatigorskaya N, Valabregue R, Ewenczyk C, Sarazin M, Yahia-Cherif L, Vidailhet M, Lehéricy S.",Mov Disord. 2019 Apr;34(4):516-525. doi: 10.1002/mds.27561. Epub 2018 Dec 10.,Gargouri F,Mov Disord,2019,2018/12/12,PMC6590238,,10.1002/mds.27561,,,,,,,,,,,,
275,31107712,Abnormal medial prefrontal cortex functional connectivity and its association with clinical symptoms in chronic low back pain,"Tu Y, Jung M, Gollub RL, Napadow V, Gerber J, Ortiz A, Lang C, Mawla I, Shen W, Chan ST, Wasan AD, Edwards RR, Kaptchuk TJ, Rosen B, Kong J.",Pain. 2019 Jun;160(6):1308-1318. doi: 10.1097/j.pain.0000000000001507.,Tu Y,Pain,2019,2019/05/21,PMC6530583,NIHMS1519526,10.1097/j.pain.0000000000001507,,,,,,,,,,,,
276,31507391,Altered Functional Connectivity in Patients With Sloping Sensorineural Hearing Loss,"Wolak T, Cieśla K, Pluta A, Włodarczyk E, Biswal B, Skarżyński H.",Front Hum Neurosci. 2019 Aug 22;13:284. doi: 10.3389/fnhum.2019.00284. eCollection 2019.,Wolak T,Front Hum Neurosci,2019,2019/09/12,PMC6713935,,10.3389/fnhum.2019.00284,,,,,,,,,,,,
277,30914929,Neural Correlates of Abnormal Temporal Discrimination in Unaffected Relatives of Cervical Dystonia Patients,"Narasimham S, McGovern EM, Quinlivan B, Killian O, Beck R, O'Riordan S, Hutchinson M, Reilly RB.",Front Integr Neurosci. 2019 Mar 12;13:8. doi: 10.3389/fnint.2019.00008. eCollection 2019.,Narasimham S,Front Integr Neurosci,2019,2019/03/28,PMC6423170,,10.3389/fnint.2019.00008,,,,,,,,,,,,
278,31680805,Functional Connectivity Patterns and the Role of 5-HTTLPR Polymorphism on Network Architecture in Female Patients With Anorexia Nervosa,"Collantoni E, Meneguzzo P, Solmi M, Tenconi E, Manara R, Favaro A.",Front Neurosci. 2019 Oct 14;13:1056. doi: 10.3389/fnins.2019.01056. eCollection 2019.,Collantoni E,Front Neurosci,2019,2019/11/05,PMC6802575,,10.3389/fnins.2019.01056,,,,,,,,,,,,
279,31920571,A Case Series Clinical Trial of a Novel Approach Using Augmented Reality That Inspires Self-body Cognition in Patients With Stroke: Effects on Motor Function and Resting-State Brain Functional Connectivity,"Kaneko F, Shindo K, Yoneta M, Okawada M, Akaboshi K, Liu M.",Front Syst Neurosci. 2019 Dec 17;13:76. doi: 10.3389/fnsys.2019.00076. eCollection 2019.,Kaneko F,Front Syst Neurosci,2019,2020/01/11,PMC6929676,,10.3389/fnsys.2019.00076,,,,,,,,,,,,
280,30316890,Abnormal cortical region and subsystem complexity in dynamical functional connectivity of chronic schizophrenia: A new graph index for fMRI analysis,Chen B.,J Neurosci Methods. 2019 Jan 1;311:28-37. doi: 10.1016/j.jneumeth.2018.10.011. Epub 2018 Oct 11.,Chen B,J Neurosci Methods,2019,2018/10/15,,,10.1016/j.jneumeth.2018.10.011,,,,,,,,,,,,
281,30597294,Dynamic functional abnormalities in generalized anxiety disorders and their increased network segregation of a hyperarousal brain state modulated by insomnia,"Li C, Xia L, Ma J, Li S, Liang S, Ma X, Wang T, Li M, Wen H, Jiang G.",J Affect Disord. 2019 Mar 1;246:338-345. doi: 10.1016/j.jad.2018.12.079. Epub 2018 Dec 25.,Li C,J Affect Disord,2019,2019/01/01,,,10.1016/j.jad.2018.12.079,,,,,,,,,,,,
282,31700126,Morphological MRI phenotypes of multiple sclerosis differ in resting-state brain function,"Pinter D, Beckmann CF, Fazekas F, Khalil M, Pichler A, Gattringer T, Ropele S, Fuchs S, Enzinger C.",Sci Rep. 2019 Nov 7;9(1):16221. doi: 10.1038/s41598-019-52757-7.,Pinter D,Sci Rep,2019,2019/11/09,PMC6838050,,10.1038/s41598-019-52757-7,,,,,,,,,,,,
283,33312566,A Paradigm for Longitudinal Complex Network Analysis over Patient Cohorts in Neuroscience,"Shappell H, Tripodis Y, Killiany RJ, Kolaczyk ED.",Netw Sci (Camb Univ Press). 2019 Jun;7(2):196-214. doi: 10.1017/nws.2019.9. Epub 2019 Aug 5.,Shappell H,Netw Sci (Camb Univ Press),2019,2020/12/14,PMC7731975,NIHMS1528789,10.1017/nws.2019.9,,,,,,,,,,,,
284,31333507,A Personalized Autism Diagnosis CAD System Using a Fusion of Structural MRI and Resting-State Functional MRI Data,"Dekhil O, Ali M, El-Nakieb Y, Shalaby A, Soliman A, Switala A, Mahmoud A, Ghazal M, Hajjdiab H, Casanova MF, Elmaghraby A, Keynton R, El-Baz A, Barnes G.",Front Psychiatry. 2019 Jul 4;10:392. doi: 10.3389/fpsyt.2019.00392. eCollection 2019.,Dekhil O,Front Psychiatry,2019,2019/07/24,PMC6620533,,10.3389/fpsyt.2019.00392,,,,,,,,,,,,
285,31404104,Aberrant resting-state functional connectivity of the dorsolateral prefrontal cortex to the anterior insula and its association with fear avoidance belief in chronic neck pain patients,"Ihara N, Wakaizumi K, Nishimura D, Kato J, Yamada T, Suzuki T, Hashiguchi S, Terasawa Y, Kosugi S, Morisaki H.",PLoS One. 2019 Aug 12;14(8):e0221023. doi: 10.1371/journal.pone.0221023. eCollection 2019.,Ihara N,PLoS One,2019,2019/08/13,PMC6690512,,10.1371/journal.pone.0221023,,,,,,,,,,,,
286,30707449,Functional connectivity changes in core resting state networks are associated with cognitive performance in systemic lupus erythematosus,"Nystedt J, Mannfolk P, Jönsen A, Nilsson P, Strandberg TO, Sundgren PC.",J Comp Neurol. 2019 Aug 1;527(11):1837-1856. doi: 10.1002/cne.24656. Epub 2019 Feb 19.,Nystedt J,J Comp Neurol,2019,2019/02/02,,,10.1002/cne.24656,,,,,,,,,,,,
287,30946875,Dynamic Changes of Functional Neuronal Activities Between the Auditory Pathway and Limbic Systems Contribute to Noise-Induced Tinnitus with a Normal Audiogram,"Qu T, Qi Y, Yu S, Du Z, Wei W, Cai A, Wang J, Nie B, Liu K, Gong S.",Neuroscience. 2019 Jun 1;408:31-45. doi: 10.1016/j.neuroscience.2019.03.054. Epub 2019 Apr 1.,Qu T,Neuroscience,2019,2019/04/05,,,10.1016/j.neuroscience.2019.03.054,,,,,,,,,,,,
288,30716456,"Reproducibility of functional brain alterations in major depressive disorder: Evidence from a multisite resting-state functional MRI study with 1,434 individuals","Xia M, Si T, Sun X, Ma Q, Liu B, Wang L, Meng J, Chang M, Huang X, Chen Z, Tang Y, Xu K, Gong Q, Wang F, Qiu J, Xie P, Li L, He Y; DIDA-Major Depressive Disorder Working Group.",Neuroimage. 2019 Apr 1;189:700-714. doi: 10.1016/j.neuroimage.2019.01.074. Epub 2019 Feb 1.,Xia M,Neuroimage,2019,2019/02/05,,,10.1016/j.neuroimage.2019.01.074,,,,,,,,,,,,
289,30780041,Resting-State Functional Connectivity in Neurosurgical Patients Under Propofol Anesthesia: Detectability and Variability Between Patients and Between Sessions,"Metwali H, Raemaekers M, Kniese K, Samii A.",World Neurosurg. 2019 May;125:e1160-e1169. doi: 10.1016/j.wneu.2019.01.266. Epub 2019 Feb 16.,Metwali H,World Neurosurg,2019,2019/02/20,,,10.1016/j.wneu.2019.01.266,,,,,,,,,,,,
290,30813750,Functional dysconnectivity within the emotion-regulating system is associated with affective symptoms in major depressive disorder: A resting-state fMRI study,"He Z, Lu F, Sheng W, Han S, Long Z, Chen Y, Luo W, Yu Y, Nan X, Ouyang A, Cui Q, Chen H.",Aust N Z J Psychiatry. 2019 Jun;53(6):528-539. doi: 10.1177/0004867419832106. Epub 2019 Feb 28.,He Z,Aust N Z J Psychiatry,2019,2019/03/01,,,10.1177/0004867419832106,,,,,,,,,,,,
291,30472489,Resting state functional connectivity patterns associated with pharmacological treatment resistance in temporal lobe epilepsy,"Pressl C, Brandner P, Schaffelhofer S, Blackmon K, Dugan P, Holmes M, Thesen T, Kuzniecky R, Devinsky O, Freiwald WA.",Epilepsy Res. 2019 Jan;149:37-43. doi: 10.1016/j.eplepsyres.2018.11.002. Epub 2018 Nov 17.,Pressl C,Epilepsy Res,2019,2018/11/26,PMC6483378,NIHMS1516964,10.1016/j.eplepsyres.2018.11.002,,,,,,,,,,,,
292,31022138,An Investigation of Brain Functional Connectivity by Form of Craniosynostosis,"Sun AH, Eilbott J, Chuang C, Yang JF, Brooks ED, Beckett J, Steinbacher DM, Pelphrey K, Persing JA.",J Craniofac Surg. 2019 Sep;30(6):1719-1723. doi: 10.1097/SCS.0000000000005537.,Sun AH,J Craniofac Surg,2019,2019/04/26,PMC6800595,NIHMS1523241,10.1097/SCS.0000000000005537,,,,,,,,,,,,
293,30875437,Hippocampal atrophy disrupts the language network but not hemispheric language lateralization,"Lopes TM, de Campos BM, Zanão TA, Balthazar MLF, Yasuda CL, Cendes F.",Epilepsia. 2019 Apr;60(4):744-755. doi: 10.1111/epi.14694. Epub 2019 Mar 15.,Lopes TM,Epilepsia,2019,2019/03/16,,,10.1111/epi.14694,,,,,,,,,,,,
294,31057443,Thalamocortical Hyperconnectivity and Amygdala-Cortical Hypoconnectivity in Male Patients With Autism Spectrum Disorder,"Iidaka T, Kogata T, Mano Y, Komeda H.",Front Psychiatry. 2019 Apr 16;10:252. doi: 10.3389/fpsyt.2019.00252. eCollection 2019.,Iidaka T,Front Psychiatry,2019,2019/05/07,PMC6482335,,10.3389/fpsyt.2019.00252,,,,,,,,,,,,
295,31632254,Correlation Between Thalamus-Related Functional Connectivity and Serum BDNF Levels During the Periovulatory Phase of Primary Dysmenorrhea,"Han F, Liu H, Wang K, Yang J, Yang L, Liu J, Zhang M, Dun W.",Front Hum Neurosci. 2019 Sep 30;13:333. doi: 10.3389/fnhum.2019.00333. eCollection 2019.,Han F,Front Hum Neurosci,2019,2019/10/22,PMC6779153,,10.3389/fnhum.2019.00333,,,,,,,,,,,,
296,31066228,Aberrant brain network topology in fronto-limbic circuitry differentiates euthymic bipolar disorder from recurrent major depressive disorder,"Dvorak J, Hilke M, Trettin M, Wenzler S, Hagen M, Ghirmai N, Müller M, Kraft D, Reif A, Oertel V.",Brain Behav. 2019 Jun;9(6):e01257. doi: 10.1002/brb3.1257. Epub 2019 May 7.,Dvorak J,Brain Behav,2019,2019/05/09,PMC6576154,,10.1002/brb3.1257,,,,,,,,,,,,
297,31410074,Connectivity between visual and auditory cortices mediates the influence of argument strength on the effectiveness of smoking-cessation videos among smokers low in sensation seeking,"Shi Z, Wang AL, Aronowitz CA, Cappella JN, Romer D, Langleben DD.",Psychol Res Behav Manag. 2019 Jul 18;12:531-542. doi: 10.2147/PRBM.S183394. eCollection 2019.,Shi Z,Psychol Res Behav Manag,2019,2019/08/15,PMC6645608,,10.2147/PRBM.S183394,,,,,,,,,,,,
